[0.695778, 0.670705, 0.256999], 159.533696, 0, yellow
[0.894249, 0.383250, 0.231166], 164.383697, 1, red
[0.674814, 0.688446, 0.265836], 146.707191, 0, yellow
[0.471432, 0.813049, 0.341617], 146.362564, 1, green
[0.725945, 0.638563, 0.255425], 148.771637, 0, yellow
[0.336146, 0.537834, 0.773137], 148.744748, 1, blue
[0.611052, 0.654185, 0.445709], 139.104277, 0, white
[0.686919, 0.680185, 0.255911], 148.489057, 1, yellow
[0.588999, 0.696743, 0.409426], 139.219252, 0, black
[0.320764, 0.534606, 0.781861], 149.642908, 1, blue
[0.314214, 0.528148, 0.788879], 149.579410, 0, blue
[0.584448, 0.570194, 0.577321], 140.303243, 1, black
[0.297323, 0.521967, 0.799468], 151.350586, 0, blue
[0.357505, 0.539630, 0.762227], 148.249789, 1, blue
[0.609354, 0.630861, 0.480315], 139.491935, 0, black
[0.693591, 0.673389, 0.255888], 148.502525, 1, yellow
[0.587259, 0.694685, 0.415379], 139.631658, 0, black
[0.337900, 0.540639, 0.770411], 147.972971, 1, blue
[0.343320, 0.531809, 0.774152], 148.549655, 0, blue
[0.591516, 0.570136, 0.570136], 140.317497, 1, black
[0.312563, 0.525372, 0.791384], 150.369545, 0, blue
[0.365232, 0.541084, 0.757518], 147.851277, 1, blue
[0.607251, 0.628684, 0.485801], 139.974998, 0, black
[0.693591, 0.673389, 0.255888], 148.502525, 1, yellow
[0.596613, 0.690058, 0.409722], 139.118654, 0, black
[0.937064, 0.246891, 0.246891], 178.216161, 1, red
[0.889484, 0.335079, 0.310710], 164.140184, 0, red
[0.629419, 0.586987, 0.509193], 141.400141, 1, white
[0.932240, 0.261482, 0.250113], 175.920437, 0, red
[0.909768, 0.287604, 0.299343], 170.373120, 1, red
[0.335028, 0.522643, 0.783965], 149.241415, 0, blue
[0.609944, 0.567390, 0.553205], 140.996454, 1, black
[0.403722, 0.520048, 0.752701], 146.140344, 0, blue
[0.445070, 0.821667, 0.356056], 146.044514, 1, green
[0.719613, 0.645634, 0.255564], 148.690955, 0, yellow
[0.874008, 0.421507, 0.241747], 161.325757, 1, red
[0.671654, 0.692007, 0.264591], 147.397422, 0, yellow
[0.486130, 0.801088, 0.349192], 146.051361, 1, green
[0.695407, 0.671632, 0.255577], 168.246842, 0, yellow
[0.903795, 0.349467, 0.247037], 165.966864, 1, red
[0.699265, 0.668324, 0.253716], 161.598267, 0, yellow
[0.690072, 0.676541, 0.257086], 147.810690, 1, yellow
[0.475792, 0.776661, 0.412820], 142.919558, 0, green
[0.594028, 0.621982, 0.510165], 143.090880, 1, white
[0.504288, 0.794427, 0.338495], 144.758419, 0, green
[0.683338, 0.683338, 0.257097], 147.803924, 1, yellow
[0.619865, 0.662614, 0.420368], 140.353126, 0, black
[0.679000, 0.685723, 0.262188], 148.748109, 1, yellow
[0.606725, 0.706656, 0.364035], 140.096395, 0, black
